    0.000000000    0.474339530    0.082146243
    0.131230981    0.474863261    0.082146243
    0.262461962    0.475286780    0.082146243
    0.393692943    0.475628347    0.082146243
    0.524923923    0.475906266    0.082146243
    0.656154904    0.476129449    0.082146243
    0.787385885    0.476312604    0.082146243
    0.918616866    0.476458742    0.082146243
    1.049847847    0.476579938    0.082146243
    1.181078828    0.476675902    0.082146243
    1.312309809    0.476756367    0.082146243
    1.443540789    0.476819670    0.082146243
    1.574771770    0.476873203    0.082146243
    1.706002751    0.476915260    0.082146243
    1.837233732    0.476950869    0.082146243
    1.968464713    0.476979119    0.082146243
    2.099695694    0.477002730    0.082146243
    2.230926675    0.477022015    0.082146243
    2.362157655    0.477037560    0.082146243
    2.493388636    0.477051014    0.082146243
    2.624619617    0.477061150    0.082146243
    2.755850598    0.477070779    0.082146243
    2.887081579    0.477077420    0.082146243
    3.018312560    0.477084438    0.082146243
    3.149543540    0.477088781    0.082146243
    3.280774521    0.477093941    0.082146243
    3.412005502    0.477096859    0.082146243
    3.543236483    0.477100645    0.082146243
    3.674467464    0.477102734    0.082146243
    3.805698445    0.477105463    0.082146243
    3.936929426    0.477107117    0.082146243
    4.068160406    0.477109017    0.082146243
    4.199391387    0.477110473    0.082146243
    4.330622368    0.477111726    0.082146243
    4.461853349    0.477113112    0.082146243
    4.593084330    0.477113873    0.082146243
    4.724315311    0.477115243    0.082146243
    4.855546292    0.477115645    0.082146243
    4.986777272    0.477117009    0.082146243
    5.118008253    0.477117170    0.082146243
    5.249239234    0.477118501    0.082146243
    5.380470215    0.477118549    0.082146243
    5.511701196    0.477119766    0.082146243
    5.642932177    0.477119830    0.082146243
    5.774163158    0.477120752    0.082146243
    5.905394138    0.477120899    0.082146243
    6.036625119    0.477121592    0.082146243
    6.167856100    0.477121915    0.082146243
    6.299087081    0.477122373    0.082146243
    6.430318062    0.477122885    0.082146243
    6.561549043    0.477123120    0.082146243
    6.692780024    0.477123804    0.082146243
    6.824011004    0.477123854    0.082146243
    6.955241985    0.477124664    0.082146243
    7.086472966    0.477124587    0.082146243
    7.217703947    0.477125460    0.082146243
    7.348934928    0.477125323    0.082146243
    7.480165909    0.477126185    0.082146243
    7.611396889    0.477126057    0.082146243
    7.742627870    0.477126833    0.082146243
    7.873858851    0.477126773    0.082146243
    8.005089832    0.477127398    0.082146243
    8.136320813    0.477127446    0.082146243
    8.267551794    0.477127840    0.082146243
    8.398782775    0.477127924    0.082146243
    8.530013755    0.477127985    0.082146243
    8.661244736    0.477128210    0.082146243
    8.792475717    0.477127962    0.082146243
    8.923706698    0.477128261    0.082146243
    9.054937679    0.477127726    0.082146243
    9.186168660    0.477127982    0.082146243
    9.317399641    0.477127173    0.082146243
    9.448630621    0.477127250    0.082146243
    9.579861602    0.477126143    0.082146243
    9.711092583    0.477125879    0.082146243
    9.842323564    0.477124409    0.082146243
    9.973554545    0.477123589    0.082146243
   10.104785526    0.477121633    0.082146243
   10.236016507    0.477119970    0.082146243
   10.367247487    0.477117310    0.082146243
   10.498478468    0.477114414    0.082146243
   10.629709449    0.477110682    0.082146243
   10.760940430    0.477106012    0.082146243
   10.892171411    0.477100616    0.082146243
   11.023402392    0.477093408    0.082146243
   11.154633373    0.477085427    0.082146243
   11.285864353    0.477074610    0.082146243
   11.417095334    0.477062667    0.082146243
   11.548326315    0.477046528    0.082146243
   11.679557296    0.477028372    0.082146243
   11.810788277    0.477004420    0.082146243
   11.942019258    0.476976747    0.082146243
   12.073250239    0.476941165    0.082146243
   12.204481219    0.476899030    0.082146243
   12.335712200    0.476845965    0.082146243
   12.466943181    0.476781916    0.082146243
   12.598174162    0.476702410    0.082146243
   12.729405143    0.476605141    0.082146243
   12.860636124    0.476485435    0.082146243
   12.991867104    0.476337725    0.082146243
   13.123098085    0.476156668    0.082146243
   13.254329066    0.475932200    0.082146243
   13.385560047    0.475657223    0.082146243
   13.516791028    0.475315586    0.082146243
   13.648022009    0.474896426    0.082146243
   13.779252990    0.474375322    0.082146243
   13.910483970    0.473734272    0.082146243
   14.041714951    0.472937309    0.082146243
   14.172945932    0.471953846    0.082146243
   14.304176913    0.470731126    0.082146243
   14.435407894    0.469217634    0.082146243
   14.566638875    0.467335589    0.082146243
   14.697869856    0.464999289    0.082146243
   14.829100836    0.462092358    0.082146243
   14.960331817    0.458475021    0.082146243
   15.091562798    0.453970220    0.082146243
   15.222793779    0.448353925    0.082146243
   15.354024760    0.441353943    0.082146243
   15.485255741    0.432616845    0.082146243
   15.616486722    0.421723114    0.082146243
   15.747717702    0.408124025    0.082146243
   15.878948683    0.391177725    0.082146243
   16.010179664    0.370050275    0.082146243
   16.141410645    0.343780412    0.082146243
   16.272641626    0.311139460    0.082146243
   16.403872607    0.270743198    0.082146243
   16.535103588    0.220864141    0.082146243
   16.666334568    0.159589847    0.082146243
   16.797565549    0.083690630    0.082146243
   16.928796530   -0.010407505    0.082146243
   17.060027511   -0.123427974    0.082146243
   17.191258492   -0.252001375    0.082146243
   17.322489473   -0.387039991    0.082146243
   17.453720453   -0.518694484    0.082146243
   17.584951434   -0.639882861    0.082146243
   17.716182415   -0.744812099    0.082146243
   17.847413396   -0.828883501    0.082146243
   17.978644377   -0.888157282    0.082146243
   18.109875358   -0.919972145    0.082146243
   18.241106339   -0.923331620    0.082146243
   18.372337319   -0.899534320    0.082146243
   18.503568300   -0.851812852    0.082146243
   18.634799281   -0.784932588    0.082146243
   18.766030262   -0.704441290    0.082146243
   18.897261243   -0.616809279    0.082146243
   19.028492224   -0.529680279    0.082146243
   19.159723205   -0.452911382    0.082146243
   19.290954185   -0.398600118    0.082146243
   19.422185166   -0.377189749    0.082146243
   19.553416147   -0.396264848    0.082146243
   19.684647128   -0.457473331    0.082146243
   19.815878109   -0.557457477    0.082146243
   19.947109090   -0.691824656    0.082146243
   20.078340071   -0.854250141    0.082146243
   20.209571051   -1.037491076    0.082146243
   20.340802032   -1.232068818    0.082146243
   20.472033013   -1.424977001    0.082146243
   20.603263994   -1.602351013    0.082146243
   20.734494975   -1.751018266    0.082146243
   20.865725956   -1.859848140    0.082146243
   20.996956937   -1.920823271    0.082146243
   21.128187917   -1.929460537    0.082146243
   21.259418898   -1.885119474    0.082146243
   21.390649879   -1.790982749    0.082146243
   21.521880860   -1.653918248    0.082146243
   21.653111841   -1.484014383    0.082146243
   21.784342822   -1.293869055    0.082146243
   21.915573802   -1.097130941    0.082146243
   22.046804783   -0.907232834    0.082146243
   22.178035764   -0.734942422    0.082146243
   22.309266745   -0.587688018    0.082146243
   22.440497726   -0.472063548    0.082146243
   22.571728707   -0.392822622    0.082146243
   22.702959688   -0.353418622    0.082146243
   22.834190668   -0.354498443    0.082146243
   22.965421649   -0.390384279    0.082146243
   23.096652630   -0.452109668    0.082146243
   23.227883611   -0.528555274    0.082146243
   23.359114592   -0.609182360    0.082146243
   23.490345573   -0.686213734    0.082146243
   23.621576554   -0.753081021    0.082146243
   23.752807534   -0.804311950    0.082146243
   23.884038515   -0.835009006    0.082146243
   24.015269496   -0.841489949    0.082146243
   24.146500477   -0.821674855    0.082146243
   24.277731458   -0.775651953    0.082146243
   24.408962439   -0.705309052    0.082146243
   24.540193420   -0.613928449    0.082146243
   24.671424400   -0.505533059    0.082146243
   24.802655381   -0.385028363    0.082146243
   24.933886362   -0.258433908    0.082146243
   25.065117343   -0.133789122    0.082146243
   25.196348324   -0.020896559    0.082146243
   25.327579305    0.074814876    0.082146243
   25.458810286    0.152713113    0.082146243
   25.590041266    0.215275694    0.082146243
   25.721272247    0.266152833    0.082146243
   25.852503228    0.307435330    0.082146243
   25.983734209    0.340813555    0.082146243
   26.114965190    0.367706070    0.082146243
   26.246196171    0.389330420    0.082146243
   26.377427152    0.406688157    0.082146243
   26.508658132    0.420603971    0.082146243
   26.639889113    0.431758514    0.082146243
   26.771120094    0.440689642    0.082146243
   26.902351075    0.447850103    0.082146243
   27.033582056    0.453581678    0.082146243
   27.164813037    0.458182711    0.082146243
   27.296044017    0.461866758    0.082146243
   27.427274998    0.464829782    0.082146243
   27.558505979    0.467203890    0.082146243
   27.689736960    0.469117404    0.082146243
   27.820967941    0.470652105    0.082146243
   27.952198922    0.471891372    0.082146243
   28.083429903    0.472886841    0.082146243
   28.214660883    0.473691493    0.082146243
